1-19857606266,MELAKA,ZONE MELAKA UTARA,tt [Q004448 @ 08/27/2018 10:11:38 AM]  app [Q004448 @ 08/25/2018 05:29:38 PM]  tt [Q004448 @ 08/25/2018 05:29:15 PM]  [MA] TT [Added By B12852 25/08/2018 12:48:39 PM] Service No : 00603152714Problem : DTNoDialTonePrevious TT Remarks: tt[Q004448 @ 08/21/20
1-19839770823,MELAKA,ZONE MELAKA SELATAN,[MA] otw [Added By B13555 27/08/2018 12:47:42 PM] [MA] Q004471 [Added By B13555 27/08/2018 08:45:31 AM]  [MA] otw [Added By B13555 26/08/2018 09:46:38 AM] [MA] Q004471 [Added By B13555 26/08/2018 09:27:47 AM]  [MA] otw [Added By B13555 25/08/2018 09:31:53
1-19850965906,MELAKA,ZONE MELAKA SELATAN,[MA] otw [Added By B13555 27/08/2018 09:02:37 AM] [MA] Q004471 [Added By B13555 27/08/2018 08:48:51 AM]  [MA] otw [Added By B13555 26/08/2018 01:03:18 PM] [MA] Q004471 [Added By B13555 26/08/2018 09:34:53 AM]  [MA] otw [Added By B13555 25/08/2018 09:38:19
1-19858486933,MELAKA,ZONE MELAKA UTARA,[TM32961 @ 08/27/2018 02:13:02 PM]  [MA]   [Added By B15760 27/08/2018 10:58:22 AM] [MA]   [Added By B15760 27/08/2018 09:03:28 AM] Service Id: 00603847484Customer Name : NORAIZAN BINTI ABU HASANContact: 0123957484Service No: 00603847484Problem: DT_NoDial
1-19860926257,MELAKA,ZONE MELAKA SELATAN,[Test Type:Verify STX];[Test Status:Successful];[User ID:hmdhabu];[Session Start Time:27/08/2018 02:50:18]..line cord reversed at splitter by muin and sharil [Q005328 @ 08/27/2018 03:51:34 PM]  ke cab [Q005328 @ 08/27/2018 02:53:06 PM]  [MA] SHARIL  [Adde
1-19844953206,MELAKA,ZONE MELAKA SELATAN,[MA] otw [Added By B13555 27/08/2018 12:48:18 PM] [MA] Q004471 [Added By B13555 27/08/2018 08:46:16 AM]  [MA] otw [Added By B13555 26/08/2018 09:47:21 AM] [MA] Q004471 [Added By B13555 26/08/2018 09:30:49 AM]  [MA] otw [Added By B13555 25/08/2018 09:34:13
1-19857778813,MELAKA,ZONE MELAKA SELATAN,cust iw socket faulty.advise sub to change socket.ts firdaus [Q004604 @ 08/27/2018 01:25:07 PM]  otw [Q004604 @ 08/27/2018 09:26:12 AM]  [MA] Q004604 [Added By B13555 27/08/2018 09:01:33 AM] [MA] Q005326 [Added By B13555 27/08/2018 08:49:22 AM]  [MA] otw
1-19864017292,MELAKA,ZONE MELAKA SELATAN,[Test Type:Verify STX];[Test Status:Successful];[User ID:];[Session Start Time:27/08/2018 09:59:44]...resetting modem [Q005309 @ 08/27/2018 04:01:58 PM]       [Q005309 @ 08/27/2018 03:59:35 PM]  [MA]   [Added By B13555 27/08/2018 02:39:41 PM] [MA]   [Adde
1-19864398399,MELAKA,ZONE MELAKA SELATAN,rejoint drop wire eaten by pest [Q005320 @ 08/27/2018 03:32:20 PM]  Service No: 00602689695 Problem: dsl_No Dial Tone Previous TT Remarks:  CAMS/ICP status: ROSSIAH BINTI ABDULLAH  531018045032  Serial Number00602689695  zati1986  D219184650110  Active
1-19857229204,MELAKA,ZONE MELAKA SELATAN,[MA] otw [Added By B13555 27/08/2018 09:06:01 AM] [MA] Q004471 [Added By B13555 27/08/2018 08:53:13 AM]  [MA] otw [Added By B13555 26/08/2018 10:57:30 AM] [MA] Q004471 [Added By B13555 26/08/2018 09:40:35 AM] Service Number: 00602323635Problem : Rx_cannot
1-19851657163,MELAKA,ZONE MELAKA SELATAN,System generated comments
1-19855259794,MELAKA,ZONE MELAKA SELATAN,System generated comments
1-19856234034,MELAKA,ZONE MELAKA SELATAN,System generated comments
1-19855643817,MELAKA,ZONE MELAKA SELATAN,System generated comments
1-19855632464,MELAKA,ZONE MELAKA SELATAN,System generated comments
1-19852138852,MELAKA,ZONE MELAKA SELATAN,[MA] otw [Added By B13555 27/08/2018 12:49:19 PM]  [MA] . [Added By TM34743 27/08/2018 09:25:14 AM]  [MA] tt tiada dlm swift  [Added By B13555 27/08/2018 08:55:59 AM] [MA] otw [Added By B13555 27/08/2018 08:55:20 AM] [MA] rr 3 ; assigned to q004471 [Added
1-19820376366,MELAKA,ZONE MELAKA SELATAN,System generated comments
1-19864886948,MELAKA,ZONE MELAKA SELATAN,[Test Type:Verify STX];[Test Status:Successful];[User ID:];[Session Start Time:27/08/2018 09:59:44]dside overhead disc.change do pair from 10 to 1.tested okay.ts firdaus [Q004604 @ 08/27/2018 04:22:10 PM]  otw [Q004604 @ 08/27/2018 03:38:54 PM]  SRN818U
1-19864789508,MELAKA,ZONE MELAKA SELATAN,[Test Type:Verify STX];[Test Status:Successful];[User ID:prosense];[Session Start Time:27/08/2018 04:23:04]..tukar port 79 ke port 4..call cust beliau memaklumkan line dah ok [Q004491 @ 08/27/2018 04:23:47 PM]    [Q004491 @ 08/27/2018 04:22:06 PM]  TROUBL
1-19862320771,MELAKA,ZONE MELAKA SELATAN,otw rejoint drop wire with connector zuraime/rohaizam [Q005326 @ 08/27/2018 04:22:07 PM]  Service No: 00602618323   Problem: DEL Troubleshooting_Fac_Overhead Wire Snap  Previous TT Remarks: CAMS/ICP status:  Account NameZUNAIDAH BTE SONGIT  710116045478
1-19844401883,MELAKA,ZONE MELAKA SELATAN,System generated comments
1-19860284620,MELAKA,ZONE MELAKA SELATAN,[Test Type:Verify STX];[Test Status:Successful];[User ID:maz8301];[Session Start Time:27/08/2018 04:56:24]change line cord putus [Q005320 @ 08/27/2018 04:58:26 PM]  otw [Q005320 @ 08/27/2018 04:11:35 PM]  [MA] Q005320 [Added By B13555 27/08/2018 10:37:06
1-19865075064,MELAKA,ZONE MELAKA SELATAN,rejoint drop wire yg di langgar lori [Q005320 @ 08/27/2018 04:59:43 PM]  [MA] Q005320 [Added By B13555 27/08/2018 04:30:30 PM] Service No:  00602672507Problem:  DSL_NoDialTonePrevious TT Remarks: CAMS/ICP status: ACTIVESEF code: DELIf Customer Call Back:
1-19859742721,MELAKA,ZONE MELAKA UTARA,reterminated ciw by tros syamin [Q004624 @ 08/27/2018 12:00:04 PM]    [Q004624 @ 08/27/2018 11:58:45 AM]  [MA]   [Added By B15760 27/08/2018 08:54:15 AM] SN/Login ID: nalini.jModem Warranty: NoAccount Status: ACTIVEProblem: DSL_CantLoginDT_DSLBlinkPerform
1-19858186509,MELAKA,ZONE MELAKA UTARA,. [Q004597 @ 08/27/2018 12:58:24 PM]  . [Q004597 @ 08/27/2018 10:29:06 AM]  [MA] tt [Added By B12852 27/08/2018 09:16:01 AM] cust appointed[Q000137 @ 08/26/2018 07:45:21 PM] .[Q000137 @ 08/26/2018 01:36:27 PM] ;[Q000137 @ 08/26/2018 12:15:29 PM] ;[Q000137
1-19852241717,MELAKA,ZONE MELAKA SELATAN,change modem lightning [Q005320 @ 08/27/2018 02:00:55 PM]  otw [Q005320 @ 08/27/2018 09:08:09 AM]  japerun tutup..ahad [Q005320 @ 08/26/2018 11:21:27 AM]  otw [Q005320 @ 08/26/2018 09:05:22 AM]  otw [Q005326 @ 08/25/2018 09:39:52 AM]  temujanji esok [Q005
1-19862428506,MELAKA,ZONE MELAKA SELATAN,test line ok.....advised plgn...cpe@credit card mesin faulty [Q005309 @ 08/27/2018 03:31:43 PM]       [Q005309 @ 08/27/2018 03:07:20 PM]  [MA]   [Added By B13555 27/08/2018 02:39:58 PM] [MA]   [Added By B13555 27/08/2018 10:59:15 AM] Service No:0062825162
1-19852152529,MELAKA,ZONE MELAKA UTARA,System generated comments
1-19859949112,MELAKA,ZONE MELAKA UTARA,. [Q004597 @ 08/27/2018 05:38:43 PM]  . [Q004597 @ 08/27/2018 10:29:14 AM]  [MA] tt [Added By B12852 27/08/2018 09:16:14 AM] cust appointed[Q000137 @ 08/26/2018 07:43:17 PM] .[Q000137 @ 08/26/2018 01:19:40 PM] Troubleshooting/Advice: ** Assist customer on
1-19864537281,MELAKA,ZONE MELAKA UTARA,rejumper cabinet [Q005539 @ 08/27/2018 06:01:55 PTG]  . [Q005539 @ 08/27/2018 04:30:43 PTG]  Troubleshooting/Advice:  ** Assist customer on DEL Technical FaultNo Dial   Tone (fax line)  ====================================== Outcome&comment:  ** Create T
1-19858589605,MELAKA,ZONE MELAKA UTARA,[Test Type:Verify STX];[Test Status:Successful];[User ID:seehui93];[Session Start Time:27/08/2018 11:42:42]tukar port 51 ke 58 DSLAM R0033B ke  R8033B [Q005538 @ 08/27/2018 11:45:49 AM]  . [Q005538 @ 08/27/2018 11:42:44 AM]  [MA] tt    [Added By B12852 27
1-19853457304,MELAKA,ZONE MELAKA UTARA,[Test Type:Verify STX];[Test Status:Successful];[User ID:nbrhs1];[Session Start Time:27/08/2018 12:02:48] [TM32338 @ 08/27/2018 12:12:01 PM]    [TM32338 @ 08/27/2018 11:14:02 AM]  [MA]   [Added By B15760 27/08/2018 09:05:51 AM] appt isnin[TM32961 @ 08/25/
1-19859979712,MELAKA,ZONE MELAKA SELATAN,otw drop wire disc rejoint with connector [Q005327 @ 08/27/2018 08:51:30 AM]  [MA] Q005327 [Added By K20835 27/08/2018 08:46:02 AM] [MA]  [Added By K20835 27/08/2018 08:40:28 AM] appt esok pagi[Q005327 @ 08/26/2018 12:56:35 PM] otw[Q005327 @ 08/26/2018 1
1-19859888351,MELAKA,ZONE MELAKA SELATAN,[Test Type:Verify STX];[Test Status:Successful];[User ID:chua5007];[Session Start Time:27/08/2018 12:04:32]port faulty change new port wan. [Q005333 @ 08/27/2018 01:34:55 PM]   [MA] otw [Added By B13555 27/08/2018 08:54:43 AM] [MA] Q005333 [Added By B1355
1-19855942407,MELAKA,ZONE MELAKA SELATAN,System generated comments
1-19861090896,MELAKA,ZONE MELAKA UTARA,Rejumper disc by tros qamar  [Q004624 @ 08/27/2018 04:08:47 PM]  [MA]   [Added By B15760 27/08/2018 02:46:12 PM] TROUBLESHOOTING / ADVISE : Assist cust on Telephon
1-19860495451,MELAKA,ZONE MELAKA SELATAN,TUKAR ESIDE 7085..ELFAN/HARIS.. [Q004514 @ 08/27/2018 03:38:53 PM]  [MA]   [Added By B13555 27/08/2018 08:51:03 AM] Service No:00602821872Problem:DSL_NoDialtonePrevious TT Remarks:CAMS/ICP status:ABU HUZAIFAH BIN HASHIM 740914045285 Serial Number00602
1-19858832557,MELAKA,ZONE MELAKA UTARA,[Test Type:Verify STX];[Test Status:Successful];[User ID:];[Session Start Time:27/08/2018 09:59:44] [TM30380 @ 08/27/2018 04:37:00 PM]  tt [TM30380 @ 08/27/2018 08:49:33 AM]  [MA] tt [Added By B12852 27/08/2018 08:45:30 AM] cust appointed[TM30380 @ 08/26/
1-19862647787,MELAKA,ZONE MELAKA SELATAN,otw drop wire disc at dp [Q005327 @ 08/27/2018 04:47:35 PM]  [MA] Nizam  [Added By K20835 27/08/2018 02:03:23 PM] Service No:00602634716Problem:DSL_NodialtoneCAMS/ICP status: Account NameKAMARUDIN BIN MD DAWI 650417045285 Serial Number00602634716 raiza_
1-19858673178,MELAKA,ZONE MELAKA SELATAN,[Test Type:Verify STX];[Test Status:Successful];[User change port 16_33 ridwan  ID:ziz5618@unifi];[Session Start Time:27/08/2018 04:50:06] [Q005326 @ 08/27/2018 04:56:26 PM]  otw [Q005326 @ 08/27/2018 08:58:59 AM]  [MA] Q005326 [Added By B13555 27/08/2018
1-19859886104,MELAKA,ZONE MELAKA UTARA,socket faulty [Q005517 @ 08/27/2018 03:20:11 PM]  tt [Q005517 @ 08/27/2018 11:27:37 AM]  [MA] tt [Added By B12852 27/08/2018 09:29:44 AM] cust appointed[TM30700 @ 08/26/2018 08:08:05 PM] t[TM30700 @ 08/26/2018 08:04:55 PM] Service No: 00603512886Problem:
1-19853700828,MELAKA,ZONE MELAKA SELATAN,tukar set telifon.. [Q004485 @ 08/27/2018 02:33:25 PM]   [MA]   [Added By B13555 27/08/2018 01:10:32 PM] [MA]   [Added By B13555 27/08/2018 08:48:02 AM]  [MA]   [Added By B13555 25/08/2018 10:29:05 AM] [MA]   [Added By B13555 25/08/2018 09:20:30 AM] [MA]
1-19864398068,MELAKA,ZONE MELAKA SELATAN,"MODEM CUST FAULTY..ELFAN/HARIS.. [Q004514 @ 08/27/2018 05:25:45 PM]    [Q004514 @ 08/27/2018 05:25:03 PM]  SN / Login ID	: kpt1214 Modem Warranty	: NO Account Status	: ACTIVE Problem		: DSL_MODEMFAULTY Comment	: If Customer Call Back: Request O&M to check"
1-19860002938,MELAKA,ZONE MELAKA UTARA,[Q005435 @ 08/27/2018 10:17:59 am]  [MA] tt    [Added By B12852 27/08/2018 08:53:49 AM] cust appt[Q000137 @ 08/26/2018 01:02:23 PM] .[Q000137 @ 08/26/2018 12:50:40 PM] [MA] tt [Added By B12852 26/08/2018 11:42:55 AM] [MA] tt [Added By B12852 26/08/2018 11
1-19821098692,MELAKA,ZONE MELAKA UTARA,System generated comments
1-19858873340,MELAKA,ZONE MELAKA UTARA,[Test Type:Verify STX];[Test Status:Successful];[User ID:nusrah1];[Session Start Time:27/08/2018 08:57:59] tukar jumper wire [Q003667 @ 08/27/2018 11:16:51 AM]  tt [Q003667 @ 08/27/2018 10:25:10 AM]  [MA] tt    [Added By B12852 27/08/2018 09:14:34 AM] pel
1-19859573997,MELAKA,ZONE MELAKA SELATAN,otw tukar pair 7 ke pair 8 [Q005327 @ 08/27/2018 09:09:07 AM]  [MA] Nizam  [Added By K20835 27/08/2018 08:51:44 AM] [MA]  [Added By K20835 27/08/2018 08:39:52 AM] appt esok[Q005327 @ 08/26/2018 09:12:00 PM] otw[Q005327 @ 08/26/2018 12:37:02 PM] [MA]  [A
1-19843209946,MELAKA,ZONE MELAKA SELATAN,[MA] otw [Added By B13555 27/08/2018 08:58:53 AM] [MA] Q004621 [Added By B13555 27/08/2018 08:45:45 AM]  [MA] otw [Added By B13555 25/08/2018 09:32:27 AM] [MA] Q005310 [Added By B13555 25/08/2018 09:12:19 AM]  [MA] otw [Added By B13555 24/08/2018 09:50:57
1-19859998576,MELAKA,ZONE MELAKA SELATAN,[Test Type:Verify STX];[Test Status:Successful];[User ID:ra171002];[Session Start Time:27/08/2018 11:30:47]..reconfigure sub modem by muin and sharil [Q005328 @ 08/27/2018 11:48:22 AM]  ke cab [Q005328 @ 08/27/2018 08:43:28 AM]  [MA] SHARIL  [Added By K20
1-19861106674,MELAKA,ZONE MELAKA SELATAN,[Test Type:Verify STX];[Test Status:Successful];[User ID:hby7788];[Session Start Time:27/08/2018 12:27:19]change modem VDSL reniew contract [Q005320 @ 08/27/2018 12:39:02 PM]  otw [Q005320 @ 08/27/2018 11:43:26 AM]  [MA] Q005320 [Added By B13555 27/08/201
1-19861094922,MELAKA,ZONE MELAKA SELATAN,FIUS CAB FAULTY..ELFAN/HARIS  [MA]   [Added By B13555 27/08/2018 08:51:38 AM] Service number: 00602842464Problem: DT NDTPrevious TT remarks (if related) CAMS/ICP status: DOWN / ICP activeSEF code: Telephone Set Warranty: Request O & M to check. TQPrefe
1-19860804739,MELAKA,ZONE MELAKA UTARA,[Test Type:Verify STX];[Test Status:Successful];[User ID:];[Session Start Time:27/08/2018 09:59:44]setting modem [Q003667 @ 08/27/2018 01:09:16 PM]  tt [Q003667 @ 08/27/2018 12:51:16 PM]  [MA] tt [Added By B12852 27/08/2018 09:19:56 AM] [MA] tt q [Added B
1-19850875757,MELAKA,ZONE MELAKA SELATAN,CIw diac [TM32288 @ 08/27/2018 12:49:24 PM]  otw [TM32288 @ 08/27/2018 09:22:53 AM]  [MA] assign [Added By TM32288 27/08/2018 08:37:49 AM] [MA] . [Added By TM32288 27/08/2018 08:37:23 AM] appt[TM32288 @ 08/25/2018 11:50:49 AM] t[TM32288 @ 08/25/2018 09:32
1-19860173403,MELAKA,ZONE MELAKA SELATAN,call cust voicemail..attend premiss closed..js 3996079.. [Q004491 @ 08/27/2018 12:18:08 PM]   [MA]   [Added By B13555 27/08/2018 11:16:37 AM] [MA]   [Added By B13555 27/08/2018 08:53:16 AM] mhn tghari[Q004491 @ 08/26/2018 05:38:43 PM]  [Q004491 @ 08/26/20
1-19843792424,MELAKA,ZONE MELAKA UTARA,[TM32338 @ 08/27/2018 11:13:49 AM]  [MA]   [Added By B15760 27/08/2018 09:06:44 AM] appt isnin[TM32961 @ 08/25/2018 11:10:54 AM]  [TM32961 @ 08/25/2018 11:10:29 AM]  [TM32588 @ 08/24/2018 05:08:16 pm]  [TM32588 @ 08/24/2018 10:24:34 am] [MA]  [Added By B
1-19851148601,MELAKA,ZONE MELAKA SELATAN,premise close...cust ada diluar kawasan..cust unreachable [Q005181 @ 08/27/2018 02:43:38 PM]   [MA] otw [Added By B13555 27/08/2018 09:03:29 AM] [MA] Q005181 [Added By B13555 27/08/2018 08:49:58 AM]  [MA] otw [Added By B13555 26/08/2018 01:04:40 PM] [MA]
1-19855023511,MELAKA,ZONE MELAKA SELATAN,System generated comments
1-19863322717,MELAKA,ZONE MELAKA SELATAN,otw change line cord zuraime/rohaizam [Q005326 @ 08/27/2018 03:54:09 PM]  Troubleshooting/Advise: Assist customer on DSL OFF   troubleshooting Assist customer on DELL troubleshooting _______________________________ Outcome & comment: Create TT ___________
1-19863349288,MELAKA,ZONE MELAKA SELATAN,otw tukar line cord telephone faulty [Q005327 @ 08/27/2018 03:56:38 PM]  CVP  Auto Ticket Creation IVR Verification has been successfully done [Q005327 @ 08/27/2018 04:21:00 PM]  otw [Q005327 @ 08/27/2018 03:56:38 PM]  CVP  Auto Ticket Creation
1-19863329225,MELAKA,ZONE MELAKA SELATAN,[Test Type:Verify STX];[Test Status:Successful];[User ID:nathes];[Session Start Time:27/08/2018 03:31:59]port tidak dapat support 4mbps minta customer downgrade wan [Q005333 @ 08/27/2018 04:42:33 PM]  otw [Q005333 @ 08/27/2018 03:24:23 PM]  [MA] Q005333 [
1-19842290676,MELAKA,ZONE MELAKA UTARA,reconfigure by tros redzuan[Test Type:Verify STX];[Test Status:Successful];[User ID:];[Session Start Time:27/08/2018 09:59:44] [Q100079 @ 08/27/2018 01:29:01 PM]  . [Q100079 @ 08/27/2018 10:13:37 AM]  ra isnin. Kdai tutup. [Q100079 @ 08/25/2018 11:39:45 A
1-19855733593,MELAKA,ZONE MELAKA UTARA,rejoint drop wire kene potong org kampung by tros syamin [MA]   [Added By B15760 27/08/2018 10:48:24 AM] [MA]   [Added By B15760 27/08/2018 08:52:33 AM]  [Q004624 @ 08/27/2018 08:50:21 AM]  [MA]   [Added By B15760 26/08/2018 02:44:57 PM] [MA]   [Added By
1-19855632182,MELAKA,ZONE MELAKA SELATAN,renew last point and test ok [TM33724 @ 08/27/2018 01:36:15 PM]  otw [TM33724 @ 08/27/2018 10:16:24 AM]  [MA] assign [Added By TM32288 27/08/2018 08:57:23 AM] [MA] . [Added By TM32288 27/08/2018 08:54:38 AM] appt[TM33724 @ 08/25/2018 12:33:34 PM] otw[TM33
1-19858268356,MELAKA,ZONE MELAKA UTARA,tukar port 94 ke 25 DSLAM S0007 ke S8007 [Q005538 @ 08/27/2018 12:51:10 PM]  . [Q005538 @ 08/27/2018 11:42:37 AM]  [MA] tt    [Added By B12852 27/08/2018 08:54:28 AM] cust appt[Q000137 @ 08/26/2018 01:04:26 PM] .[Q000137 @ 08/26/2018 12:51:10 PM] [MA] tt
1-19863535400,MELAKA,ZONE MELAKA UTARA,equitment cust problem [Q005539 @ 08/27/2018 03:13:55 PTG]  . [Q005539 @ 08/27/2018 03:13:19 PTG]  Troubleshooting/Advise:   Assist customer on  connected but cannot browse    Outcome & comment :
1-19854495015,MELAKA,ZONE MELAKA SELATAN,tel faulty change [TM30695 @ 08/27/2018 03:45:27 PM]  otw [TM30695 @ 08/27/2018 09:54:33 AM]  [MA] Razib  [Added By K20835 27/08/2018 08:08:59 AM] reapmnt for closed[TM32288 @ 08/26/2018 09:45:13 AM] ote[TM32288 @ 08/26/2018 09:09:01 AM] [MA]  [Added By
1-19863388134,MELAKA,ZONE MELAKA SELATAN,rejumper cab[Test Type:Verify STX];[Test Status:Successful];[User ID:kp7273];[Session Start Time:27/08/2018 03:17:49] [Q005181 @ 08/27/2018 05:35:48 PM]      [Q005181 @ 08/27/2018 01:57:16 PM]  [MA] Q005181 [Added By B13555 27/08/2018 11:42:40 AM] Owner n
1-19852030279,MELAKA,ZONE MELAKA UTARA,System generated comments
1-19862107609,MELAKA,ZONE MELAKA UTARA,[Test Type:Verify STX];[Test Status:Successful];[User ID:];[Session Start Time:27/08/2018 09:59:44] [Q004448 @ 08/27/2018 02:51:41 PM]  tt [Q004448 @ 08/27/2018 02:42:24 PM]  [MA] tt [Added By B12852 27/08/2018 09:26:36 AM] nama : alex lim kheng aikservic
1-19852417244,MELAKA,ZONE MELAKA SELATAN,renew last point and change drop wire [TM33724 @ 08/27/2018 04:58:55 PM]  otw [TM33724 @ 08/27/2018 10:17:53 AM]  [MA] Iqbal  [Added By K20835 27/08/2018 08:53:02 AM] [MA]  [Added By K20835 27/08/2018 08:52:40 AM] appt[TM33724 @ 08/25/2018 12:25:19 PM] o
1-19847974171,MELAKA,ZONE MELAKA SELATAN,call cust beliau memaklumkan line streamyx sudah OK...[Test Type:Verify STX];[Test Status:Successful];[User ID:limah_11];[Session Start Time:27/08/2018 04:22:09] [Q005181 @ 08/27/2018 06:07:42 PM]   [MA] otw [Added By B13555 27/08/2018 12:49:02 PM] [MA] Q
1-19855093201,MELAKA,ZONE MELAKA SELATAN,renew last point [TM32288 @ 08/27/2018 12:56:29 PM]  otw [TM32288 @ 08/27/2018 09:23:09 AM]  [MA] assign [Added By TM32288 27/08/2018 08:44:34 AM] appt[TM33724 @ 08/25/2018 09:42:32 AM] otw[TM33724 @ 08/25/2018 09:40:32 AM] appt[TM33724 @ 08/24/2018 05:10
1-19860365055,MELAKA,ZONE MELAKA UTARA,. [Q004597 @ 08/27/2018 05:35:12 PM]  . [Q004597 @ 08/27/2018 03:46:43 PM]  [MA] tt appt [Added By B12852 27/08/2018 11:11:33 AM] [MA] tt q [Added By B12852 27/08/2018 11:11:01 AM] .reqappt[Q004597 @ 08/27/2018 10:28:54 AM] DSL up[Q004597 @ 08/27/2018 10:
1-19860826884,MELAKA,ZONE MELAKA UTARA,[Test Type:Verify STX];[Test Status:Successful];[User ID:gohzhi87];[Session Start Time:27/08/2018 07:29:45] tukar jumper wire [Q003667 @ 08/27/2018 11:32:15 AM]  tt [Q003667 @ 08/27/2018 11:26:53 AM]  [MA] tt [Added By B12852 27/08/2018 09:19:21 AM] [MA]
1-19847609376,MELAKA,ZONE MELAKA SELATAN,test di premise cust line OK...snr28..att4..speed8.2...CB [Test Type:Verify STX];[Test Status:Successful];[User ID:ecyjing9];[Session Start Time:27/08/2018 11:01:26] [Q005181 @ 08/27/2018 12:04:27 PM]   [MA] otw [Added By B13555 27/08/2018 08:59:22 AM] [M
1-19850985824,MELAKA,ZONE MELAKA SELATAN,call cust beliau memaklumkan line streamyx sudah OK.. CB [Test Type:Verify STX];[Test Status:Successful];[User ID:robinbao];[Session Start Time:26/08/2018 03:35:55] [Q005181 @ 08/27/2018 12:06:31 PM]   [MA] otw [Added By B13555 27/08/2018 09:03:39 AM] [MA
1-19858957711,MELAKA,ZONE MELAKA SELATAN,TUKAR PORT 9993..ELFAN/HARIS.. [Q004514 @ 08/27/2018 12:25:54 PM]  [MA]   [Added By B13555 27/08/2018 08:51:59 AM] Service No: SNI: 00602818557syfahProblem:   NO DIAL TONE & STX DOWN    Previous TT Remarks:CAMS/ICP status:20SEF code:If Customer Call Bac
1-19858291538,MELAKA,ZONE MELAKA UTARA,t.     last.  point.  disc.  rejoint.  sub. conform.  ok [Q005435 @ 08/27/2018 10:17:50 am]  [MA] tt    [Added By B12852 27/08/2018 08:56:00 AM] cust appt[Q000137 @ 08/26/2018 12:59:08 PM] .[Q000137 @ 08/26/2018 12:50:25 PM] [MA] tt [Added By B12852 26/08
1-19859889300,MELAKA,ZONE MELAKA UTARA,rejoint drop wire..by tros budin[Test Type:Verify STX];[Test Status:Successful];[User ID:a640403];[Session Start Time:26/08/2018 06:58:30] [Q004623 @ 08/27/2018 01:14:55 PM]  tt [Q004623 @ 08/27/2018 10:45:05 AM]  [MA]   [Added By B15760 27/08/2018 09:21:
1-19860777723,MELAKA,ZONE MELAKA SELATAN,otw [Q004621 @ 08/27/2018 12:16:52 PTG]  [MA] Q004621 [Added By B13555 27/08/2018 10:42:03 AM] Service No: 00602310697Problem:No dia tonePrevious TT Remarks:CAMS/ICP status:ActiveSEF code:If Customer Call Back:Request O&M to check. Thank you IVR Verific
1-19854676529,MELAKA,ZONE MELAKA SELATAN,[MA] otw [Added By B13555 27/08/2018 09:04:42 AM] [MA] Q004471 [Added By B13555 27/08/2018 08:52:21 AM]  [MA] otw [Added By B13555 26/08/2018 01:06:19 PM] [MA] Q004471 [Added By B13555 26/08/2018 09:40:09 AM]  [MA] otw [Added By B13555 25/08/2018 04:17:11
